========================= RTP Streams ========================
   Start time      End time     Src IP addr  Port    Dest IP addr  Port       SSRC          Payload  Pkts         Lost   Min Delta(ms)  Mean Delta(ms)   Max Delta(ms)  Min Jitter(ms) Mean Jitter(ms)  Max Jitter(ms) Problems?
   179.753673    179.777839      172.18.0.1  7394      172.18.0.4  6000 0x29180631            g711A     3     0 (0.0%)           6.661          12.083          17.504           0.834           0.886           0.938 
   179.559920    179.790227      172.18.0.1  7392      172.18.0.3  6000 0x2918062F            g711A    12     0 (0.0%)           2.119          20.937          40.564           0.295           3.792           6.876 X
   179.357153    179.772265      172.18.0.1  7390      172.18.0.2  6000 0x2918062D            g711A    23     0 (0.0%)           0.010          18.869          47.725           1.044           7.378          12.018 X
   179.164397    179.807227      172.18.0.1  7388      172.18.0.2  6000 0x2918062B            g711A    33     0 (0.0%)           0.203          20.088          48.530           0.582           7.326          13.499 X
   178.952870    179.782031      172.18.0.1  7386      172.18.0.3  6000 0x29180629            g711A    39     2 (4.9%)           0.787          21.820          51.622           1.976           9.154          13.467 X
   178.781885    179.769201      172.18.0.1  7384      172.18.0.2  6000 0x29180627            g711A    49     2 (3.9%)           0.489          20.569          58.653           0.225          10.955          21.892 X
   178.577930    179.778723      172.18.0.1  7382      172.18.0.3  6000 0x29180625            g711A    57     3 (5.0%)           1.479          21.443          75.035           1.662          12.328          20.211 X
   178.331331    179.776345      172.18.0.1  7380      172.18.0.4  6000 0x29180623            g711A    69     4 (5.5%)           0.194          21.250          52.083           1.137          13.048          18.744 X
   178.134179    179.790087      172.18.0.1  7378      172.18.0.3  6000 0x29180621            g711A    83     1 (1.2%)           0.995          20.194          50.975           0.657          13.642          19.037 X
   177.955881    179.781698      172.18.0.1  7376      172.18.0.2  6000 0x2918061F            g711A    90     0 (0.0%)           0.861          20.515          64.225           2.389          11.711          17.383 X
   177.723679    179.775805      172.18.0.1  7374      172.18.0.2  6000 0x2918061D            g711A    97     7 (6.7%)           0.294          21.376          66.767           1.017          12.752          18.090 X
   177.645247    179.775039      172.18.0.1  7372      172.18.0.4  6000 0x29180617            g711A   102     5 (4.7%)           0.036          21.087          69.170           0.852          12.955          19.274 X
   177.531052    179.779310      172.18.0.1  7370      172.18.0.3  6000 0x2918061B            g711A   106     6 (5.4%)           0.311          21.412          58.059           0.198          11.648          17.054 X
   177.367356    179.759794      172.18.0.1  7368      172.18.0.2  6000 0x29180619            g711A   115     7 (5.7%)           0.129          20.986          64.596           0.036          13.753          18.051 X
   176.959716    179.769234      172.18.0.1  7366      172.18.0.3  6000 0x29180615            g711A   136     5 (3.5%)           0.074          20.811          66.577           0.287          12.646          18.334 X
   176.740117    179.785583      172.18.0.1  7364      172.18.0.4  6000 0x29180613            g711A   144    10 (6.5%)           0.246          21.297          64.674           0.247          12.958          18.647 X
   176.558516    179.779527      172.18.0.1  7362      172.18.0.4  6000 0x29180611            g711A   160     1 (0.6%)           0.372          20.258          63.086           0.323          14.739          21.025 X
   176.311951    179.787947      172.18.0.1  7360      172.18.0.2  6000 0x2918060F            g711A   165     9 (5.2%)           0.416          21.195          68.973           0.746          12.746          19.883 X
   176.166644    179.785472      172.18.0.1  7358      172.18.0.4  6000 0x2918060D            g711A   171    11 (6.0%)           0.058          21.287          62.005           0.625          13.138          19.473 X
   175.945454    179.767356      172.18.0.1  7356      172.18.0.2  6000 0x2918060B            g711A   180    12 (6.2%)           0.332          21.351          68.797           2.023          14.221          20.977 X
   175.717028    176.943895      172.18.0.1  7354      172.18.0.4  6000 0x29180609            g711A    58     3 (4.9%)           0.194          21.524          49.426           1.441          11.136          15.713 X
   175.545293    179.784446      172.18.0.1  7352      172.18.0.2  6000 0x29180607            g711A   203    10 (4.7%)           0.295          20.986          55.376           0.703          13.495          19.364 X
   175.357420    177.932836      172.18.0.1  7350      172.18.0.2  6000 0x29180605            g711A   117    14 (10.7%)           0.274          22.202          63.316           0.824          12.925          16.993 X
   175.130721    179.788673      172.18.0.1  7348      172.18.0.4  6000 0x29180603            g711A   230     3 (1.3%)           0.359          20.340          51.568           0.696          12.694          18.655 X
   174.955269    179.780226      172.18.0.1  7346      172.18.0.2  6000 0x29180601            g711A   227    16 (6.6%)           0.003          21.349          63.541           0.185          12.847          17.268 X
   174.715973    179.804008      172.18.0.1  7344      172.18.0.3  6000 0x291805FF            g711A   238    16 (6.3%)           0.438          21.469          70.813           0.840          12.742          17.991 X
   174.555096    179.785912      172.18.0.1  7342      172.18.0.3  6000 0x291805FD            g711A   243    19 (7.3%)           0.121          21.615          76.787           1.130          12.509          17.954 X
   174.315449    179.777114      172.18.0.1  7340      172.18.0.4  6000 0x291805FB            g711A   256    18 (6.6%)           0.011          21.418          78.011           0.439          13.622          18.921 X
   174.228261    179.781695      172.18.0.1  7338      172.18.0.2  6000 0x291805F5            g711A   264    14 (5.0%)           0.019          21.116          58.143           0.428          12.069          16.487 X
   174.171647    179.783541      172.18.0.1  7336      172.18.0.3  6000 0x291805F9            g711A   263    19 (6.7%)           0.287          21.419          71.738           0.883          13.600          20.514 X
   173.954067    179.807183      172.18.0.1  7334      172.18.0.4  6000 0x291805F7            g711A   276    17 (5.8%)           0.026          21.284          79.257           1.171          12.674          16.903 X
   173.532265    175.929418      172.18.0.1  7332      172.18.0.4  6000 0x291805F3            g711A   113     7 (5.8%)           0.166          21.403          59.526           1.094          10.794          17.912 X
   173.310154    179.778032      172.18.0.1  7330      172.18.0.2  6000 0x291805F1            g711A   311    13 (4.0%)           0.042          20.864          74.264           0.772          13.412          18.731 X
   173.145593    179.786752      172.18.0.1  7328      172.18.0.2  6000 0x291805EF            g711A   319    14 (4.2%)           0.039          20.884          70.964           1.518          14.828          20.314 X
   172.915862    179.769887      172.18.0.1  7326      172.18.0.3  6000 0x291805ED            g711A   315    28 (8.2%)           0.089          21.828          86.640           0.627          13.557          20.503 X
   172.865114    179.782514      172.18.0.1  7324      172.18.0.4  6000 0x291805E7            g711A   331    17 (4.9%)           0.003          20.962          56.342           0.903          13.621          19.765 X
   172.715980    179.784490      172.18.0.1  7322      172.18.0.2  6000 0x291805EB            g711A   341    13 (3.7%)           0.009          20.790          73.023           0.243          13.671          21.663 X
   172.510699    179.772848      172.18.0.1  7320      172.18.0.4  6000 0x291805E9            g711A   344    20 (5.5%)           0.255          21.172          59.442           0.146          14.006          19.711 X
   172.480581    179.787623      172.18.0.1  7318      172.18.0.3  6000 0x291805E3            g711A   348    19 (5.2%)           0.167          21.058          71.641           0.301          12.405          19.416 X
   172.161228    179.759294      172.18.0.1  7316      172.18.0.3  6000 0x291805E5            g711A   362    19 (5.0%)           0.029          21.047          85.824           0.410          14.316          20.221 X
   171.731250    179.800252      172.18.0.1  7314      172.18.0.2  6000 0x291805E1            g711A   391    12 (3.0%)           0.187          20.690          63.917           1.401          14.015          20.688 X
   171.535158    179.800988      172.18.0.1  7312      172.18.0.3  6000 0x291805DF            g711A   388    26 (6.3%)           0.073          21.359          65.692           0.170          14.917          21.200 X
   171.346517    179.769708      172.18.0.1  7310      172.18.0.3  6000 0x291805DD            g711A   395    28 (6.6%)           0.046          21.379          76.943           0.305          13.371          19.129 X
   171.128700    179.804997      172.18.0.1  7308      172.18.0.4  6000 0x291805DB            g711A   415    20 (4.6%)           0.016          20.957          65.144           0.746          13.131          18.765 X
   170.949943    179.787857      172.18.0.1  7306      172.18.0.3  6000 0x291805D9            g711A   421    21 (4.8%)           0.078          21.043          70.852           1.109          14.295          21.323 X
   170.759923    172.946852      172.18.0.1  7304      172.18.0.3  6000 0x291805D7            g711A   104     6 (5.5%)           0.038          21.232          65.159           0.437          13.643          21.021 X
   170.526992    179.789055      172.18.0.1  7302      172.18.0.2  6000 0x291805D5            g711A   452    11 (2.4%)           0.072          20.537          66.645           0.408          13.787          18.895 X
   170.350240    179.807956      172.18.0.1  7300      172.18.0.4  6000 0x291805D3            g711A   446    26 (5.5%)           0.054          21.253          74.281           1.221          14.361          21.614 X
   170.135854    179.789421      172.18.0.1  7298      172.18.0.2  6000 0x291805D1            g711A   453    30 (6.2%)           0.029          21.357          70.522           0.594          14.424          21.203 X
   169.972910    173.915468      172.18.0.1  7296      172.18.0.4  6000 0x291805CF            g711A   189     9 (4.5%)           0.282          20.971          82.087           0.578          13.756          21.666 X
   169.734570    179.801935      172.18.0.1  7294      172.18.0.4  6000 0x291805CD            g711A   477    26 (5.2%)           0.379          21.150          69.833           1.002          13.479          18.779 X
   169.554646    175.962516      172.18.0.1  7292      172.18.0.3  6000 0x291805CB            g711A   304    18 (5.6%)           0.207          21.148          76.668           0.094          13.409          19.837 X
   169.369140    177.949062      172.18.0.1  7290      172.18.0.3  6000 0x291805C9            g711A   411    20 (4.6%)           0.022          20.927          65.648           2.352          14.859          20.906 X
   169.124367    179.803996      172.18.0.1  7288      172.18.0.3  6000 0x291805C7            g711A   507    27 (5.1%)           0.008          21.106          76.864           0.434          15.100          21.804 X
   168.951472    179.770972      172.18.0.1  7286      172.18.0.4  6000 0x291805C5            g711A   524    19 (3.5%)           0.155          20.687          70.795           0.296          14.464          20.618 X
   168.736480    179.801334      172.18.0.1  7284      172.18.0.2  6000 0x291805C3            g711A   522    31 (5.6%)           0.002          21.238          66.768           0.313          14.227          20.079 X
   168.529784    178.944481      172.18.0.1  7282      172.18.0.4  6000 0x291805C1            g711A   490    30 (5.8%)           0.030          21.298          70.945           0.031          13.355          18.571 X
   168.369549    174.967438      172.18.0.1  7280      172.18.0.2  6000 0x291805BF            g711A   310    19 (5.8%)           0.061          21.352          63.356           1.431          14.009          20.268 X
   168.156978    179.785990      172.18.0.1  7278      172.18.0.4  6000 0x291805BD            g711A   540    42 (7.2%)           0.009          21.575          76.359           1.296          14.481          21.277 X
   167.944608    179.783525      172.18.0.1  7276      172.18.0.2  6000 0x291805BB            g711A   569    24 (4.0%)           0.006          20.843          71.342           0.257          14.365          20.534 X
   167.771792    171.938091      172.18.0.1  7274      172.18.0.2  6000 0x291805B9            g711A   198    12 (5.7%)           0.127          21.149          53.343           0.599          12.737          17.256 X
   167.569238    179.799120      172.18.0.1  7272      172.18.0.4  6000 0x291805B7            g711A   588    24 (3.9%)           0.113          20.835          69.254           0.939          14.310          20.978 X
   167.362581    169.943683      172.18.0.1  7270      172.18.0.4  6000 0x291805B5            g711A   119    11 (8.5%)           0.384          21.874          74.039           0.404          12.018          16.800 X
   167.197679    179.800132      172.18.0.1  7268      172.18.0.4  6000 0x291805B3            g711A   594    36 (5.7%)           0.061          21.252          86.047           0.941          13.955          19.469 X
   166.938640    179.785845      172.18.0.1  7266      172.18.0.3  6000 0x291805B1            g711A   605    37 (5.8%)           0.037          21.270          71.956           0.539          14.128          21.055 X
   166.743885    179.800099      172.18.0.1  7264      172.18.0.4  6000 0x291805AF            g711A   617    37 (5.7%)           0.059          21.195          77.031           0.241          13.244          19.095 X
   166.556997    178.947641      172.18.0.1  7262      172.18.0.2  6000 0x291805AD            g711A   595    26 (4.2%)           0.085          20.860          68.597           0.680          13.475          19.534 X
   166.351424    179.805633      172.18.0.1  7260      172.18.0.3  6000 0x291805AB            g711A   627    45 (6.7%)           0.052          21.492          70.452           1.817          12.765          17.486 X
   166.149898    179.786454      172.18.0.1  7258      172.18.0.3  6000 0x291805A9            g711A   642    41 (6.0%)           0.088          21.274          76.933           1.138          14.837          20.952 X
   165.934004    179.800668      172.18.0.1  7256      172.18.0.4  6000 0x291805A7            g711A   654    40 (5.8%)           0.005          21.235          73.466           1.178          14.473          21.486 X
   165.745417    179.783831      172.18.0.1  7254      172.18.0.3  6000 0x291805A5            g711A   664    39 (5.5%)           0.011          21.174          89.605           1.006          14.538          21.791 X
   165.533998    179.781766      172.18.0.1  7252      172.18.0.2  6000 0x291805A3            g711A   677    36 (5.0%)           0.065          21.077          68.757           0.558          14.143          20.414 X
   165.339073    179.767025      172.18.0.1  7250      172.18.0.3  6000 0x291805A1            g711A   678    44 (6.1%)           0.013          21.312          71.242           0.386          14.700          24.567 X
   165.144056    179.782107      172.18.0.1  7248      172.18.0.2  6000 0x2918059F            g711A   697    36 (4.9%)           0.152          21.032          68.795           0.177          14.634          22.125 X
   164.919590    179.782779      172.18.0.1  7246      172.18.0.2  6000 0x2918059D            g711A   706    38 (5.1%)           0.047          21.083          77.108           1.425          13.302          18.928 X
   164.757482    179.779395      172.18.0.1  7244      172.18.0.2  6000 0x2918059B            g711A   714    39 (5.2%)           0.047          21.069          90.821           1.689          15.019          20.869 X
   164.557022    169.963483      172.18.0.1  7242      172.18.0.2  6000 0x29180599            g711A   262     9 (3.3%)           0.140          20.714          76.106           0.757          14.456          22.397 X
   164.350817    168.978650      172.18.0.1  7240      172.18.0.2  6000 0x29180597            g711A   224     7 (3.0%)           0.146          20.753          71.258           0.433          14.450          23.154 X
