========================= RTP Streams ========================
   Start time      End time     Src IP addr  Port    Dest IP addr  Port       SSRC          Payload  Pkts         Lost   Min Delta(ms)  Mean Delta(ms)   Max Delta(ms)  Min Jitter(ms) Mean Jitter(ms)  Max Jitter(ms) Problems?
   158.038960    179.778212      172.18.0.1  7580      172.18.0.2  6000 0x13B48D7F            g711A  1088     0 (0.0%)          18.255          19.999          21.806           0.003           0.570           0.814 
   157.837703    179.778202      172.18.0.1  7578      172.18.0.3  6000 0x13B48D7D            g711A  1098     0 (0.0%)          18.253          20.000          21.814           0.072           0.568           0.815 
   157.638911    179.778193      172.18.0.1  7576      172.18.0.4  6000 0x13B48D7B            g711A  1108     0 (0.0%)           0.055          19.999          40.529           0.535           1.994           6.684 
   157.438223    179.778185      172.18.0.1  7574      172.18.0.4  6000 0x13B48D79            g711A  1118     0 (0.0%)          18.246          20.000          21.815           0.023           0.565           0.775 
   157.237562    179.778176      172.18.0.1  7572      172.18.0.4  6000 0x13B48D77            g711A  1128     0 (0.0%)          18.240          20.001          21.817           0.011           0.564           0.737 
   157.038195    179.778166      172.18.0.1  7570      172.18.0.2  6000 0x13B48D75            g711A  1138     0 (0.0%)          18.235          20.000          21.819           0.013           0.564           0.755 
   156.839142    179.778157      172.18.0.1  7568      172.18.0.4  6000 0x13B48D73            g711A  1148     0 (0.0%)           0.089          19.999          40.695           0.052           2.105           6.980 
   156.639089    179.778148      172.18.0.1  7566      172.18.0.4  6000 0x13B48D71            g711A  1158     0 (0.0%)          18.233          19.999          21.808           0.050           0.563           0.754 
   156.438972    179.778140      172.18.0.1  7564      172.18.0.4  6000 0x13B48D6F            g711A  1168     0 (0.0%)           0.101          19.999          40.686           0.025           2.168           7.582 
   156.238368    179.778130      172.18.0.1  7562      172.18.0.4  6000 0x13B48D6D            g711A  1178     0 (0.0%)           0.101          20.000          40.683           0.051           2.150           7.593 
   156.038376    179.778112      172.18.0.1  7560      172.18.0.4  6000 0x13B48D6B            g711A  1188     0 (0.0%)           0.082          20.000          40.466           0.049           2.164           7.551 
   155.839022    179.778674      172.18.0.1  7558      172.18.0.3  6000 0x13B48D69            g711A  1198     0 (0.0%)           0.082          20.000          40.719           0.030           1.863           7.532 
   155.638416    179.778665      172.18.0.1  7556      172.18.0.3  6000 0x13B48D67            g711A  1208     0 (0.0%)           0.082          20.000          40.719           0.045           1.857           7.531 
   155.438340    179.778656      172.18.0.1  7554      172.18.0.3  6000 0x13B48D65            g711A  1218     0 (0.0%)           0.067          20.000          40.719           0.044           1.882           7.532 
   155.238949    179.778646      172.18.0.1  7552      172.18.0.4  6000 0x13B48D63            g711A  1228     0 (0.0%)           0.067          20.000          40.719           0.047           1.905           7.540 
   155.038434    179.778638      172.18.0.1  7550      172.18.0.4  6000 0x13B48D61            g711A  1238     0 (0.0%)          18.248          20.000          22.020           0.028           0.560           0.786 
   154.837898    179.778629      172.18.0.1  7548      172.18.0.4  6000 0x13B48D5F            g711A  1248     0 (0.0%)          18.247          20.001          22.020           0.014           0.558           0.820 
   154.638302    179.778619      172.18.0.1  7546      172.18.0.3  6000 0x13B48D5D            g711A  1258     0 (0.0%)          18.251          20.000          22.019           0.033           0.559           0.819 
   154.438744    179.778610      172.18.0.1  7544      172.18.0.4  6000 0x13B48D5B            g711A  1268     0 (0.0%)           0.060          20.000          40.668           0.015           1.921           7.530 
   154.238685    179.778602      172.18.0.1  7542      172.18.0.4  6000 0x13B48D59            g711A  1278     0 (0.0%)           0.060          20.000          40.668           0.017           1.912           7.520 
   154.039400    179.778593      172.18.0.1  7540      172.18.0.4  6000 0x13B48D57            g711A  1288     0 (0.0%)          18.204          19.999          22.014           0.112           0.567           0.796 
   153.839325    179.778584      172.18.0.1  7538      172.18.0.4  6000 0x13B48D55            g711A  1298     0 (0.0%)           0.050          19.999          40.652           0.017           1.918           7.516 
   153.638349    179.778574      172.18.0.1  7536      172.18.0.2  6000 0x13B48D53            g711A  1308     0 (0.0%)          18.210          20.000          21.772           0.017           0.567           0.800 
   153.437888    179.778564      172.18.0.1  7534      172.18.0.4  6000 0x13B48D51            g711A  1318     0 (0.0%)          18.209          20.001          21.772           0.056           0.568           0.802 
   153.237794    179.778555      172.18.0.1  7532      172.18.0.4  6000 0x13B48D4F            g711A  1328     0 (0.0%)           0.069          20.001          40.616           0.013           1.918           7.503 
   153.038784    179.778546      172.18.0.1  7530      172.18.0.4  6000 0x13B48D4D            g711A  1338     0 (0.0%)          18.215          20.000          21.771           0.051           0.565           0.795 
   152.839071    179.778536      172.18.0.1  7528      172.18.0.3  6000 0x13B48D4B            g711A  1348     0 (0.0%)          18.213          20.000          21.771           0.004           0.564           0.795 
   152.638116    179.778528      172.18.0.1  7526      172.18.0.4  6000 0x13B48D49            g711A  1358     0 (0.0%)           0.080          20.000          40.571           0.014           1.903           7.495 
   152.438597    179.778518      172.18.0.1  7524      172.18.0.4  6000 0x13B48D47            g711A  1368     0 (0.0%)          18.213          20.000          21.771           0.013           0.553           0.770 
   152.238329    179.778509      172.18.0.1  7522      172.18.0.2  6000 0x13B48D45            g711A  1378     0 (0.0%)           0.091          20.000          40.551           0.050           1.872           7.484 
   152.038247    179.778499      172.18.0.1  7520      172.18.0.2  6000 0x13B48D43            g711A  1388     0 (0.0%)           0.095          20.000          40.545           0.026           1.891           7.483 
   151.838762    179.777890      172.18.0.1  7518      172.18.0.3  6000 0x13B48D41            g711A  1398     0 (0.0%)           0.066          19.999          40.557           0.017           1.875           6.874 
   151.637649    179.777907      172.18.0.1  7516      172.18.0.3  6000 0x13B48D3F            g711A  1408     0 (0.0%)          18.256          20.000          21.776           0.046           0.540           0.727 
   151.437755    179.777918      172.18.0.1  7514      172.18.0.4  6000 0x13B48D3D            g711A  1418     0 (0.0%)          18.255          20.000          21.776           0.031           0.544           0.731 
   151.238900    179.777932      172.18.0.1  7512      172.18.0.3  6000 0x13B48D3B            g711A  1428     0 (0.0%)          18.253          19.999          21.776           0.021           0.548           0.743 
   151.037839    179.777943      172.18.0.1  7510      172.18.0.2  6000 0x13B48D39            g711A  1438     0 (0.0%)          18.253          20.000          21.777           0.075           0.553           0.747 
   150.838626    179.777955      172.18.0.1  7508      172.18.0.3  6000 0x13B48D37            g711A  1448     0 (0.0%)           0.073          20.000          40.515           0.489           1.900           6.855 
   150.638269    179.777966      172.18.0.1  7506      172.18.0.4  6000 0x13B48D35            g711A  1458     0 (0.0%)          18.242          20.000          21.780           0.017           0.560           0.801 
   150.438477    179.777977      172.18.0.1  7504      172.18.0.2  6000 0x13B48D33            g711A  1468     0 (0.0%)          18.240          20.000          21.780           0.051           0.565           0.799 
   150.239066    179.777987      172.18.0.1  7502      172.18.0.3  6000 0x13B48D31            g711A  1478     0 (0.0%)          18.238          19.999          21.782           0.018           0.567           0.798 
   150.038816    179.778009      172.18.0.1  7500      172.18.0.3  6000 0x13B48D2F            g711A  1488     0 (0.0%)           0.065          19.999          40.455           0.037           1.870           6.871 
   149.837625    179.777997      172.18.0.1  7498      172.18.0.2  6000 0x13B48D2D            g711A  1498     0 (0.0%)          18.227          20.000          21.784           0.059           0.571           0.805 
   149.639071    179.598406      172.18.0.1  7496      172.18.0.4  6000 0x13B48D2B            g711A  1499     0 (0.0%)          18.225          20.000          21.785           0.029           0.572           0.808 
   149.438133    179.397628      172.18.0.1  7494      172.18.0.2  6000 0x13B48D29            g711A  1499     0 (0.0%)           0.086          20.000          40.436           0.055           1.848           6.862 
   149.237617    179.199163      172.18.0.1  7492      172.18.0.4  6000 0x13B48D27            g711A  1499     0 (0.0%)           0.129          20.001          40.434           0.013           1.838           6.864 
   149.038762    178.998109      172.18.0.1  7490      172.18.0.4  6000 0x13B48D25            g711A  1499     0 (0.0%)          18.204          20.000          21.789           0.039           0.563           0.796 
   148.838072    178.797667      172.18.0.1  7488      172.18.0.3  6000 0x13B48D23            g711A  1499     0 (0.0%)          18.208          20.000          21.784           0.047           0.562           0.795 
   148.638004    178.598884      172.18.0.1  7486      172.18.0.2  6000 0x13B48D21            g711A  1499     0 (0.0%)           0.091          20.001          40.307           0.010           1.854           6.855 
